Year,Institution number,Institution Name,Institution type,Region,Member year,Canadian dollar exchange rate,Rank in ARL investment index,ARL investment index value,Rank in ARL membership index,ARL membership index value,Volumes held,"Volumes added, gross","Volumes added, net",Volumes withdrawn,Monographs purchased,Current serials purchased,Current serials not purchased,Total current serials,Microforms,Government documents,Manuscripts and archives,Cartographic materials,Graphic materials,Sound recordings,Video and film,Computer files,Total interlibrary lending,Total interlibrary borrowing,Group presentations,Presentation participants,Reference queries,Initial circulation,Total circulation,Reserve circulation,Annual gate count,Professional staff,Support staff,Student assistants,Total prof. + support staff,Total prof. + support + student staff,Expenditures for monographs,Expenditures for serials,Expenditures for other materials,Misc. materials expenditures,Total materials expenditures,Expenditures for binding,Professional salaries & wages,Support staff salaries & wages,Student assistant wages,Total salaries & wages,Other operating expenditures,Total library expenditures,Total fulltime students,"Part-time students, undergraduate and graduate",Total fulltime graduate students,Part-time graduate students,Doctor's degrees awarded,Doctor's degree fields,Total teaching faculty,Expenditures for computer files,Expenditures for electronic serials,Total electronic resources expenditures,"Library expenditures for bibliographic utilities, networks, etc.","External expenditures for bibliographic utilities, networks, etc.",Expenditures for computer hardware and software,Expenditures for document delivery and interlibrary loans,Staffed service points,Library service hours,Titles held,Total university expenditures,Electronic books,One-time resource purchases,Ongoing resource purchases,Collection support,"Fringe benefits, dollar amount","Fringe benefits, official designated percent",Number of successful full-text article requests (journals),Number of regular searches (databases),Number of federated searches (databases)
2022,4900,MIT,Private,New England,1932,1,53,-0.241529369,.,.,4201469,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7168,13876,251,4837,9614,31223,.,.,1756972,93,54,8,147,155,.,.,.,.,11096909,.,9865655,2968476,257572,13091703,3018627,27207239,11787,147,7199,97,735,37,1043,.,.,.,.,0,.,.,.,.,3516335,.,1803302,2418062,8328754,350093,3198125,25,5567100,5882735,562790
2022,5000,MIAMI,Private,South Atlantic,1976,1,43,-0.019229306,.,.,4340148,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9803,5379,919,14836,10061,54112,.,.,742701,103,66,28,169,197,.,.,.,.,14198319,.,7977172,2089428,588883,10655483,6687834,31541636,17738,1358,6203,804,900,67,1115,.,.,.,.,0,.,.,.,.,3805794,.,1597573,2061830,11531226,605263,3454821,27.9,1830808,413308,3326
2022,5100,MICHIGAN,State,East North Central,1932,1,4,2.384680373,.,.,14893289,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39390,23379,1456,39432,34810,104774,.,.,712173,215,308,35,523,558,.,.,.,.,29913101,.,17878559,17351625,984150,36214334,10222994,76350429,46710,3568,15912,2084,1630,129,3880,.,.,.,.,11566,.,.,.,.,11910325,.,4737247,8092618,20576755,1243728,11697548,34,7733567,24806332,17055712
2022,5200,MICHIGAN STATE,State,East North Central,1956,1,25,0.679766021,.,.,8234907,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19540,12675,586,10130,8121,79105,.,.,466515,88,142,34,230,264,.,.,.,.,24877300,.,7605562,7522945,944907,16073414,2220308,43171022,43142,6517,8721,3108,1629,108,2998,.,.,.,.,.,.,.,.,.,8909719,.,2879143,8124897,16471338,281065,.,.,752235,.,.
2022,5300,MINNESOTA,State,West North Central,1932,1,21,0.736130715,.,.,7894256,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33166,30279,1188,28623,38134,62584,.,.,959173,136,119,29,255,284,.,.,.,.,22562609,.,11124204,6539130,1026200,18689534,3036064,44288207,38721,13655,9647,6520,1767,113,2382,.,.,.,.,398932,.,.,.,.,7542258,.,3181210,5436885,16420915,704809,6021299,34,4157001,4015784,329156
2022,5400,MISSOURI,State,West North Central,1932,1,105,-0.822826492,.,.,3962554,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,352,211,322,7069,7359,35586,.,.,741065,45,67,26,112,138,.,.,.,.,8541577,.,3113308,2201896,268934,5584138,3050973,17176688,26062,4574,4231,3313,792,63,1874,.,.,.,.,0,.,.,.,.,3620131,.,.,535924,7581044,424609,2086124,35.62,1640039,1642514,3191581
2022,5500,NEBRASKA,State,West North Central,1932,1,103,-0.807057375,.,.,3304417,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11636,9220,187,3948,2294,20325,.,.,881317,40,78,34,118,152,.,.,.,.,8469223,.,3278538,3281166,636484,7196188,1843366,17508777,21055,3376,2618,2261,456,50,1304,.,.,.,.,.,.,.,.,.,3586903,.,1335163,839635,7629588,.,2165568,30,1489130,1707856,.
2022,5600,NEW MEXICO,State,Mountain,1979,1,97,-0.698031842,.,.,2487597,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21637,12456,642,12629,10964,115738,.,.,4699673,57,77,29,134,163,.,.,.,.,7903941,.,4950722,3951917,717543,9620182,2149523,19673646,14492,7104,3502,3196,519,38,939,.,.,.,.,5805452,.,.,.,.,4142959,.,1307877,593337,6202615,1107989,2098146,35.7,1065583,1634468,76992
2022,5700,NEW YORK,Private,Middle Atlantic,1936,1,6,2.223536947,.,.,9131728,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25616,23443,2300,30000,30399,80668,.,.,1661319,271,103,65,374,439,.,.,.,.,36289765,.,20495899,5063097,929623,26488619,6732252,69510636,50169,8829,22527,7699,1687,124,7376,.,.,.,.,0,.,.,.,.,10113106,.,4838471,15549650,20275251,464864,8070463,34.5,8873771,3815159,400943
2022,5800,NORTH CAROLINA,State,South Atlantic,1932,1,28,0.366788996,.,.,9543888,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14342,22989,808,18162,40146,110269,.,.,1501051,150,129,37,279,316,.,.,.,.,17070628,.,9751607,6737144,784905,17273656,4203642,38547926,26490,5151,7559,4237,1167,68,1872,.,.,.,.,0,.,.,.,.,5784662,.,2042757,6305705,9944100,820823,6244085,26.17,3841850,5602821,460540
2022,5850,NORTH CAROLINA STATE,State,South Atlantic,1983,1,29,0.344792224,.,.,4106287,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12257,22919,806,21269,36921,34214,.,.,1598133,135,76,36,211,247,.,.,.,.,15049109,.,10388422,3298952,999688,14687062,8912095,38648266,29099,7732,5685,4641,670,60,1829,.,.,.,.,0,.,.,.,.,3452641,.,1529775,2546075,11332985,1170049,4742399,33,3693499,5797108,1783241
2022,5900,NORTHWESTERN,Private,East North Central,1932,1,32,0.322616585,.,.,8235322,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8590,20868,693,10086,20150,71439,.,.,130853,135,103,37,238,275,.,.,.,.,17603096,.,11257532,4616515,405487,16279534,3027082,36909712,18627,4366,10199,3978,653,69,4103,.,.,.,.,0,.,.,.,.,7759239,.,2544113,3519487,13516422,567187,4088564,29.92,5787044,976841,.
2022,6000,NOTRE DAME,Private,East North Central,1962,1,49,-0.151200422,.,.,3133499,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22895,13647,1008,8541,13086,59845,.,.,1048763,117,62,13,179,192,.,.,.,.,14591327,.,8491233,2396476,267587,11155296,2538372,28284995,13391,296,4438,278,725,63,1291,.,.,.,.,.,.,.,.,.,5288918,.,2155384,4943891,9338235,309201,3607651,26.9,2011816,.,.
2022,6050,OHIO,State,East North Central,1996,1,114,-1.155645605,.,.,3678801,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12340,11387,451,19413,9867,22945,.,.,502320,42,29,16,71,87,.,.,.,.,5494477,.,2830738,1333626,291366,4455730,1038186,10988393,19430,8937,3232,3187,440,44,1027,.,.,.,.,570148,.,.,.,.,3737575,.,1399360,974606,4276700,243171,1490824,37,734131,3115856,949
2022,6100,OHIO STATE,State,East North Central,1932,1,12,1.358972731,.,.,10301625,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,55742,30195,1100,29042,20902,110353,.,.,2429386,156,115,86,271,357,.,.,.,.,21116444,.,12735047,4573634,831073,18139754,19053444,58309642,58242,9530,10161,4419,1723,103,2751,.,.,.,.,1521703,.,.,.,.,7468883,.,2047983,3271389,17233618,611437,5366479,34,5051198,13736599,103141
2022,6200,OKLAHOMA,State,West South Central,1962,1,66,-0.42901107,.,.,6325468,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12244,8920,717,13589,10064,37682,.,.,947855,87,51,53,138,191,.,.,.,.,12616188,.,5836696,1615427,994452,8446575,2550676,23613439,24784,6625,5567,3706,758,79,2178,.,.,.,.,490000,.,.,.,.,4957055,.,2181814,876012,10949809,790367,2374034,32,4615240,5033316,495060
2022,6300,OKLAHOMA STATE,State,West South Central,1962,1,102,-0.786038303,.,.,5415618,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33346,6614,361,5760,12368,159814,.,.,790064,70,28,76,98,174,.,.,.,.,8307238,.,4332337,1139602,908286,6380225,3043424,17730887,23061,10284,3024,1439,320,75,1631,.,.,.,.,.,.,.,.,.,5058021,.,2468104,423567,7817910,65761,1921944,37.63,1375163,3190109,.
2022,6400,OREGON,State,Pacific,1962,1,107,-0.894585879,.,.,4249560,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26096,22792,486,7969,5356,41770,.,.,769654,56,48,27,104,131,.,.,.,.,6339460,.,3873103,2185506,825721,6884330,2973078,16196868,20574,1683,3916,249,356,48,1120,.,.,.,.,.,.,.,.,.,3389530,.,1720164,676191,5263428,399841,5059882,78.2,1851126,528060,735912
2022,6430,OTTAWA,Canadian,Canada,2010,1.2657,58,-0.33710584,.,.,5658724,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8009,2899,345,9300,4991,24508,.,.,284848,65,76,10,141,151,.,.,.,.,13943899.82,.,5981697.87,3781121.12,236607.41,9999426.4,1171477.44,25114803.67,38968,6763,6357,1314,266,51,1246,.,.,.,.,.,.,.,.,.,6028778,.,3472057,2788779.33,11155120.49,.,.,.,2715937,5737919,.
2022,6500,PENNSYLVANIA,Private,Middle Atlantic,1932,1,8,1.891252182,.,.,9445317,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36282,40587,793,.,.,66453,.,.,691206,198,122,29,320,349,.,.,.,.,27442504,.,16459079,8097287,568150,25124516,14113685,66680705,23030,5008,12924,3822,1362,75,2196,.,.,.,.,.,.,.,.,.,8108200,.,2798421,9159612,17409198,873694,7771375,32.6,8917337,2413597,.
2022,6600,PENNSYLVANIA STATE,State,Middle Atlantic,1962,1,9,1.561436377,.,.,10155291,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35001,35512,2401,59910,29615,146214,.,.,2531674,248,250,49,498,547,.,.,.,.,24928341,.,16897586,11316660,765431,28979677,6233192,60141210,73067,15835,8436,6990,1178,107,5652,.,.,.,.,8723,.,.,.,.,8890897,.,3121809,5301283,19397692,229366,9549589,35.31,4460476,.,.
2022,6700,PITTSBURGH,State,Middle Atlantic,1962,1,31,0.328373734,.,.,7305875,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14166,10032,1001,17053,21261,29391,.,.,915646,95,114,96,209,305,.,.,.,.,19942239,.,7395681,4998910,159434,12554025,4778236,37274500,30956,2905,5187,1612,1075,106,2792,.,.,.,.,0,.,.,.,.,5953879,.,2374538,1927524,17243511,771204,4013011,33,4210423,2953268,0
2022,6800,PRINCETON,Private,Middle Atlantic,1932,1,7,2.219116234,.,.,13074645,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32225,46474,1087,14823,43121,95016,.,.,.,188,193,40,381,421,.,.,.,.,36641616,.,17770804,7383697,1043172,26197673,7240302,70079591,8478,.,3157,.,447,41,1007,.,.,.,.,.,.,.,.,.,11128257,.,4272399,13761471,20768686,2111459,7143666,.,2189363,4213652,1
2022,6900,PURDUE,State,East North Central,1956,1,48,-0.130356834,.,.,5534660,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14002,15706,1847,11764,23706,21674,.,.,.,93,48,28,141,169,.,.,.,.,16178875,.,7229380,1673220,621735,9524335,2807517,28510727,42732,7612,6854,5684,1065,78,2075,.,.,.,.,502575,.,.,.,.,5391335,.,3862449,1133853,13880262,1164760,3263330,40,4123541,2992646,16361
2022,7000,QUEEN'S,Canadian,Canada,1976,1.2657,88,-0.597922001,.,.,4076495,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8749,7708,1408,11265,11194,41122,.,.,.,49,57,10,106,116,.,.,.,.,10336439.12,.,4076237.66,2631155.09,208128.31,6915521.06,3980831.16,21232791.34,28438,5281,5612,1125,199,41,854,.,.,.,.,.,.,.,.,.,3961875,.,1747540,1215203.44,8477981.35,643254.33,1502064.47,.,1990680,2198255,2485330
2022,7100,RICE,Private,West South Central,1971,1,85,-0.593877541,.,.,4709096,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8266,5272,205,2172,.,35143,.,.,391755,67,38,6,105,111,.,.,.,.,12587663,.,5118826,1368047,92548,6579421,979636,20146720,7710,562,3294,391,225,42,746,.,.,.,.,.,.,.,.,.,4512827,.,1813910,3846200,8163492,577971,1660639,25.6,1213669,504113,913191
2022,7200,ROCHESTER,Private,Middle Atlantic,1932,1,61,-0.387153449,.,.,4130907,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8274,10507,758,10500,18426,38665,.,.,84093,93,50,27,143,170,.,.,.,.,13108228,.,5960309,1693030,561519,8214858,3000651,24323737,10136,1570,3901,1388,374,63,2567,.,.,.,.,0,.,.,.,.,3654714,.,1577295,2630813,10364518,112897,2550188,35,4775879,3071739,0
2022,7300,RUTGERS,State,Middle Atlantic,1956,1,37,0.272530627,.,.,7115425,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29051,20024,1136,25736,23411,46124,.,.,942535,83,147,33,230,263,.,.,.,.,15927325,.,7638685,11013934,671489,19324108,2251679,37503112,56795,12171,12307,8619,1162,128,4432,.,.,.,.,0,.,.,.,.,4768042,.,1667716,1814820,13828536,283969,10894236,61.74,4253806,2990032,17524
2022,7370,SASKATCHEWAN,Canadian,Canada,1980,1.2657,96,-0.669413603,.,.,3202351,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2793,5701,1055,26644,12126,24800,.,.,735023,51,56,6,107,113,.,.,.,.,10819709.25,.,4956524.45,2255846.57,222016.28,7434387.3,932633.33,19186729.87,20302,2191,3117,485,478,48,962,.,.,.,.,0,.,.,.,.,2840991,.,1105768,1501974.4,8957035.63,360699.22,1299736.11,.,1387091,1035595,.
2022,7390,SIMON FRASER,Canadian,Canada,2018,1.2657,83,-0.584450087,.,.,3736459,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8630,3390,1027,18530,22676,24336,.,.,410720,85,62,15,147,162,.,.,.,.,8947820.18,.,7078816.47,2568765.11,180417.95,9827999.53,2408975.27,21184794.98,22211,13185,5736,0,168,39,1040,.,.,.,.,0,.,.,.,.,3897355,.,1987592,2269370.31,6656985.86,21464.01,2151919.1,.,2124634,5619860,685633
2022,7400,SOUTH CAROLINA,State,South Atlantic,1975,1,76,-0.502026951,.,.,3907191,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9755,6406,693,13776,22904,28144,.,.,805563,71,85,31,156,187,.,.,.,.,11049395,.,5329315,3437177,648418,9414910,2269658,22733963,32973,3713,7262,2667,1187,65,1793,.,.,.,.,667971,.,.,.,.,3809391,.,1479092,747607,10050601,251187,3793252,31.98,2219100,4670910,21911
2022,7500,SOUTHERN CALIFORNIA,Private,Pacific,1962,1,19,0.812916303,.,.,6415944,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10243,12386,1020,25124,47356,41585,.,.,1068659,114,96,32,210,242,.,.,.,.,22883996,.,11322448,6183255,557020,18062723,4877289,45824008,42969,5976,22784,5462,1923,169,2105,.,.,.,.,16215,.,.,.,.,5568126,.,2374626,961015,21761938,161043,5868615,33.5,3526241,15236764,4870
2022,7600,SOUTHERN ILLINOIS,State,East North Central,1967,1,118,-1.250501715,.,.,3570970,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11035,6461,189,1722,11499,16481,.,.,248997,27,44,14,71,85,.,.,.,.,5079042,.,2025232,1340692,300972,3666896,517672,9263610,8637,2629,1883,1236,117,34,740,.,.,.,.,407951,.,.,.,.,3178504,.,613311,267773,4453155,358114,1534226,48.4,421495,223640,7543
2022,7800,SUNY-ALBANY,State,Middle Atlantic,1975,1,113,-1.063384111,.,.,2986890,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12757,14474,152,4383,16841,77132,.,.,294806,58,17,17,75,92,.,.,.,.,6736657,.,4354094,738675,189089,5281858,105715,12124230,13785,2862,2230,2164,156,39,645,.,.,.,.,16373,.,.,.,.,2970897,.,662051,1837783,4630275,268599,3193166,62.7,683075,1729233,952
2022,7900,SUNY-BUFFALO,State,Middle Atlantic,1967,1,91,-0.607360352,.,.,4792674,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12094,26873,1083,15218,13071,31843,.,.,0,100,19,22,119,141,.,.,.,.,8666976,.,8124749,1008255,602892,9735896,2069169,20472041,27165,5167,7392,3473,1230,99,1371,.,.,.,.,22473,.,.,.,.,4502741,.,1671816,761483,7810369,95124,5648763,61.85,2786215,2834651,62369
2022,8000,SUNY-STONY BROOK,State,Middle Atlantic,1975,1,111,-0.998332783,.,.,1651666,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7443,5439,377,15283,3043,13463,.,.,1682560,64,.,10,64,74,.,.,.,.,7829341,.,4774391,.,290454,5064845,140000,13034186,22035,3729,5587,2623,617,59,2148,.,.,.,.,45000,.,.,.,.,1385153,.,544052,187956,7501991,139394,3018803,62.7,1548554,5628395,13737000
2022,8100,SYRACUSE,Private,Middle Atlantic,1962,1,56,-0.286768967,.,.,4350383,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23589,9931,545,14013,9311,45197,.,.,663729,87,62,30,149,179,.,.,.,.,13214938,.,6473174,2761499,654542,9889215,3273576,26377729,18281,3491,4114,2880,357,55,1145,.,.,.,.,0,.,.,.,.,4883774,.,1370417,3111876,9589921,513141,3259417,36.3,.,.,.
2022,8200,TEMPLE,State,Middle Atlantic,1962,1,75,-0.499534601,.,.,5767326,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10581,8915,786,16784,13684,35196,.,.,676630,117,30,19,147,166,.,.,.,.,10334515,.,7540996,1389824,350812,9281632,2797277,22413424,31058,4842,7199,2620,1202,67,2286,.,.,.,.,0,.,.,.,.,4880945,.,2934098,1286105,8736255,312155,2565736,30.4,2277947,4007864,0
2022,8300,TENNESSEE,State,East South Central,1962,1,40,0.115805311,.,.,4785382,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22396,8681,856,14547,16630,35627,.,.,1532566,124,85,24,209,233,.,.,.,.,17607542,.,9288288,3445830,394530,13128648,2124485,32860675,30941,4152,6788,2939,1387,71,2039,.,.,.,.,17981,.,.,.,.,4242062,.,1892388,2534949,14366697,705896,4661212,35,2986516,4181427,3451516
2022,8400,TEXAS,State,West South Central,1932,1,14,0.983687791,.,.,10765764,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24554,15522,796,16807,41949,100316,.,.,1628867,155,218,82,373,455,.,.,.,.,24450470,.,11185461,8682154,1048903,20916518,3714281,49081269,48512,3479,10262,813,1260,92,2660,.,.,.,.,0,.,.,.,.,8783038,.,2415221,9978790,13425866,1045814,4768287,31,3983936,5640442,3269632
2022,8500,TEXAS A&M,State,West South Central,1962,1,23,0.719274486,.,.,5656616,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20379,19436,894,34706,10894,54654,.,.,2577622,153,90,39,243,282,.,.,.,.,23241133,.,11534377,3423002,583812,15541191,4745749,43528073,63131,10049,12374,3462,1519,97,4062,.,.,.,.,.,.,.,.,.,4947958,.,2291242,3681896,19460598,98639,4260648,29,5217217,13997480,10796532
2022,8525,TEXAS STATE,State,West South Central,2021,1,82,-0.580836649,.,.,2678248,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14944,4276,439,6232,9283,43407,.,.,544061,36,83,57,119,176,.,.,.,.,7981001,.,5177425,1749279,540612,7467316,6751363,22199680,29480,12420,2732,2736,84,12,1299,.,.,.,.,0,.,.,.,.,3455053,.,1284761,2710988,5174884,95129,962512,28,1148972,2139921,.
2022,8550,TEXAS TECH,State,West South Central,1997,1,38,0.237891856,.,.,3445646,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23855,26695,1074,14369,31643,30251,.,.,855795,106,113,35,219,254,.,.,.,.,19449080,.,7591421,3758698,631915,11982034,3951198,35382312,37178,8500,6966,4157,1041,70,2237,.,.,.,.,.,.,.,.,.,926973,.,859730,800456,18290093,358531,3489914,29,4873385,5513519,.
2022,8600,TORONTO,Canadian,Canada,1932,1.2657,3,3.016995055,.,.,15879526,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8723,5838,1751,49877,49771,119006,.,.,.,292,250,138,542,680,.,.,.,.,32624040.45,.,22379836.45,11537318.48,2806991.39,36724146.32,18778325.04,88126511.81,85526,8158,19823,1661,1035,96,2834,.,.,.,.,.,.,.,.,.,11570830,.,3227758,16112336.26,16394203.21,117500.99,8563010.19,23.5,16455341,.,.
2022,8700,TULANE,Private,West South Central,1967,1,92,-0.611926758,.,.,4679975,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7444,3799,450,6433,8556,28200,.,.,783069,48,65,17,113,130,.,.,.,.,12964756,.,3380200,2538676,186849,6105725,1039524,20110005,16332,2383,7518,1747,942,82,2297,.,.,.,.,300308,.,.,.,.,2884724,.,2217198,2082769,10217628,664359,1316714,25,968816,4469078,58046
2022,8800,UTAH,State,Mountain,1962,1,68,-0.448395521,.,.,4973094,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19749,13580,925,12019,19472,35555,.,.,937979,65,137,49,202,251,.,.,.,.,9638037,.,5367480,7060822,849712,13278014,1551700,24467751,27167,6326,6873,1764,938,74,1435,.,.,.,.,3438483,.,.,.,.,7842093,.,1812525,453511,9068991,115535,5418089,37,5137870,5278056,0
2022,8850,VANDERBILT,Private,East South Central,1946,1,34,0.285128712,.,.,6080658,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15677,11003,1252,18114,10435,43964,.,.,755544,90,70,24,160,184,.,.,.,.,17821100,.,6781737,2872635,536272,10190644,9294940,37306684,12600,1196,5558,1127,834,61,964,.,.,.,.,.,.,.,.,.,5786939,.,3225454,4018336,13218489,584275,2414951,27.2,3138077,5457485,692161
2022,8900,VIRGINIA,State,South Atlantic,1932,1,18,0.85524834,.,.,7021820,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12934,12924,1006,16660,20479,76381,.,.,981920,195,75,30,270,300,.,.,.,.,16344127,.,16319134,4338783,785592,21443509,10034742,47822378,26685,2500,6338,1722,859,55,1414,.,.,.,.,957954,.,.,.,.,7092647,.,1662793,8984517,7123158,236452,7109556,37.4,3568254,4157019,.
2022,8950,VCU,State,South Atlantic,2018,1,59,-0.370996098,.,.,3680453,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7887,4891,1182,22837,9181,21290,.,.,1111247,69,75,9,144,153,.,.,.,.,13315256,.,5441330,3134398,189675,8765403,2677794,24758453,23800,5135,5027,2030,795,45,2441,.,.,.,.,689579,.,.,.,.,3713232,.,1695720,2071341,10256843,987072,3467998,40.1,2697288,4588303,7408
2022,9000,VIRGINIA TECH,State,South Atlantic,1976,1,60,-0.385260121,.,.,3984852,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9714,23418,1593,15457,7955,45421,.,.,1051280,90,61,25,151,176,.,.,.,.,11097323,.,6761713,2552529,573035,9887277,3921460,24906060,34458,2821,5519,2000,658,56,2082,.,.,.,.,963787,.,.,.,.,3453084,.,1809840,2244627,7702379,1150317,3565307,35,3414642,7337222,6662150
2022,9100,WASHINGTON,State,Pacific,1932,1,20,0.80751317,.,.,8084777,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23111,55161,813,20929,21234,79448,.,.,1868644,199,143,71,342,413,.,.,.,.,18206403,.,14567332,6375280,2033137,22975749,5369715,46551867,51992,11521,13858,3673,1362,116,5602,.,.,.,.,540404,.,.,.,.,7149688,.,1822189,3465366,13699330,1041707,6723315,28.4,5500085,6587855,.
2022,9200,WASHINGTON STATE,State,Pacific,1962,1,110,-0.977721211,.,.,3372013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14866,14147,1216,43978,7169,32493,.,.,799112,49,38,45,87,132,.,.,.,.,7481908,.,2732061,2426302,406024,5564387,1185620,14231915,27539,3482,3777,682,330,63,1387,.,.,.,.,.,.,.,.,.,3295859,.,913845,574510,6805115,102283,1956009,.,2918183,1838039,.
2022,9300,WASHINGTON U.-ST. LOUIS,Private,West North Central,1932,1,30,0.340060428,.,.,6211017,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19690,19372,1333,24540,22460,36566,.,.,470678,117,69,11,186,197,.,.,.,.,16331385,.,8561721,2738649,166414,11466784,10787934,38586103,14825,2148,7477,1462,787,51,2163,.,.,.,.,.,.,.,.,.,5655333,.,2510634,2712105,13344392,274888,3518091,.,3800207,2617961,10076
2022,9350,WATERLOO,Canadian,Canada,1984,1.2657,106,-0.862033065,.,.,3250392,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9365,13390,302,12679,7941,125621,.,.,.,48,64,22,112,134,.,.,.,.,8339868.85,.,3626874.46,2953266.97,572143.48,7152284.9,733555.34,16225709.09,38166,2627,5140,1316,354,79,1378,.,.,.,.,.,.,.,.,.,3802992,.,1136772,1603771.04,6430058.47,306039.35,1673301.73,.,2675378,4490891,60044
2022,9400,WAYNE STATE,State,East North Central,1962,1,93,-0.631164034,.,.,3972993,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11077,15257,200,3829,8958,4470,.,.,.,54,49,49,103,152,.,.,.,.,11978194,.,3934276,1594191,497341,6025808,1892952,19896954,17971,6948,5071,3009,815,62,1003,.,.,.,.,0,.,.,.,.,3561122,.,1942096,2924559,8793552,260083,2322703,33.2,1250154,10397961,2621924
2022,9500,WESTERN,Canadian,Canada,1976,1.2657,86,-0.595484277,.,.,5542173,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8241,7250,246,8456,8620,40767,.,.,.,60,65,15,125,140,.,.,.,.,12243725.21,.,4482879.04,2752893.26,384506.6,7620278.9,567098.05,20431102.16,32531,2565,6705,157,425,52,1446,.,.,.,.,.,.,.,.,.,4932538,.,2673862,1776499.17,9712645.97,754580.07,1979182.27,27.5,3922025,10313831,.
2022,9600,WISCONSIN,State,East North Central,1932,1,27,0.389205956,.,.,11861794,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,49642,36067,1505,27992,41054,77545,.,.,0,166,75,78,241,319,.,.,.,.,16390691,.,12585693,3202177,1432106,17219976,4865545,38476212,42333,4683,10262,2193,1476,116,3748,.,.,.,.,592714,.,.,.,.,10220165,.,3306236,5965775,9914773,510143,5638866,35,5270843,12427311,0
2022,9700,YALE,Private,New England,1932,1,2,3.277972732,.,.,15477037,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30385,37709,843,9744,12307,187995,.,.,.,269,271,27,540,567,.,.,.,.,33348555,.,25716137,17420972,818126,43955235,15399314,92703104,14576,238,7982,187,638,69,3205,.,.,.,.,.,.,.,.,.,12887470,.,2343670,15198913,17335052,814590,20003845,30,7138244,.,.
2022,9800,YORK,Canadian,Canada,1979,1.2657,65,-0.414021448,.,.,2637018,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3347,2110,355,16950,11139,24536,.,.,219315,61,72,12,133,145,.,.,.,.,12265649.84,.,6721742.91,3511223.04,331438.73,10564404.68,993126.33,23823180.85,47032,8439,5342,2704,518,41,1670,.,.,.,.,.,.,.,.,.,1584911,.,582404,2537135.97,9316679.31,411834.56,2641594.37,19,1998263,7258416,16614029
